order_id,customer_id,order_date,city,gender,acquisition_channel,device,payment_method,shipping_method,shipping_fee,tax_rate,order_status,product_id,product_category,product_brand,unit_price,quantity,discount_amount,coupon_code,line_subtotal,line_net,order_items,order_gross,order_discount,order_net_before_tax_ship,order_tax,order_total
O0001338,C01099,2024-06-19,Mansoura,Female,Paid Search,iOS,Card,Standard,25,0.139,Returned,P00150,Electronics,Brand_OFF_1,1349.58,1,0.0,,1349.58,1349.58,3,4549.91,0.0,4549.91,632.44,5207.35
O0005357,C00640,2025-12-03,Zagazig,Female,Referral,Android,Wallet,Pickup,0,0.15,Delivered,P00093,Garden,Brand_HOM_2,364.2,3,0.0,,1092.6,1092.6,2,2633.94,0.0,2633.94,395.09,3029.03
O0003024,C00891,2025-01-24,Ismailia,Male,Paid Search,Android,Card,Standard,25,0.117,Canceled,P00034,Toys,Brand_FAS_3,386.8,3,0.0,,1160.4,1160.4,2,2632.29,0.0,2632.29,307.98,2965.27
O0001249,C00251,2024-06-07,Tanta,Female,Social,Android,Card,Standard,25,0.107,Delivered,P00133,Home,Brand_FAS_2,856.13,1,0.0,,856.13,856.13,4,7514.07,0.0,7514.07,804.01,8343.08
O0002482,C01133,2024-11-13,Zagazig,Female,Marketplace,Web,Cash,Standard,25,0.123,Delivered,P00060,Automotive,Brand_ELE_3,1279.67,1,142.64,VIP20,1279.67,1137.03,3,4161.5,479.8,3681.7,452.85,4159.55
O0003815,C00902,2025-05-03,Luxor,Female,Organic,Android,Wallet,Express,55,0.137,Delivered,P00087,Home,Brand_FAS_2,589.93,1,0.0,,589.93,589.93,3,3843.57,0.0,3843.57,526.57,4425.14
O0003851,C00513,2025-05-09,Port Said,Female,Organic,iOS,Cash,Pickup,0,0.154,Delivered,P00116,Toys,Brand_OFF_3,929.28,2,0.0,FREESHIP,1858.56,1858.56,4,4591.04,0.0,4591.04,707.02,5298.06
O0002738,C00524,2024-12-18,Zagazig,Female,Paid Search,iOS,Cash,Express,55,0.102,Delivered,P00054,Books,Brand_PET_2,894.89,3,0.0,,2684.67,2684.67,5,7203.49,0.0,7203.49,734.76,7993.25
O0004548,C00824,2025-08-15,Aswan,,Social,Web,Card,Standard,25,0.118,Delivered,P00144,Sports,Brand_GAR_3,149.81,1,0.0,FREESHIP,149.81,149.81,1,149.81,0.0,149.81,17.68,192.49
O0005194,C01095,2025-11-10,Port Said,Female,Marketplace,Tablet,Cash,Standard,25,0.128,Delivered,P00026,Grocery,Brand_HOM_1,1304.25,1,70.1,BUNDLE5,1304.25,1234.15,5,8218.45,829.24,7389.21,945.82,8360.03
O0000267,C01067,2024-02-06,Alexandria,Female,Social,iOS,Cash,Standard,25,0.142,Delivered,P00063,Sports,Brand_AUT_1,370.38,1,0.0,,370.38,370.38,5,5206.7,0.0,5206.7,739.35,5971.05
O0003124,C00796,2025-02-05,Port Said,Other,Organic,Web,Cash,Standard,25,0.113,Delivered,P00068,Sports,Brand_TOY_3,572.95,3,115.63,VIP20,1718.85,1603.22,4,2849.43,212.72,2636.71,297.95,2959.66
O0003495,C00875,2025-03-22,,,Email,Web,Bank Transfer,Pickup,0,0.122,Delivered,P00209,Fashion,Brand_ELE_1,104.7,3,55.98,WELCOME10,314.1,258.12,5,4109.51,382.38,3727.13,454.71,4181.84
O0002734,C00491,2024-12-18,Luxor,Female,Marketplace,Android,Card,Standard,25,0.149,Delivered,P00043,Automotive,Brand_FAS_2,479.3,2,0.0,,958.6,958.6,5,7585.72,0.0,7585.72,1130.27,8740.99
O0005610,C00201,2026-01-06,Tanta,,Organic,Android,Cash,Express,55,0.139,Delivered,P00075,Automotive,Brand_TOY_2,1268.49,3,0.0,,3805.47,3805.47,2,3851.87,0.0,3851.87,535.41,4442.28
O0001910,C00432,2024-08-31,Port Said,Other,Organic,Android,Card,Standard,25,0.113,Canceled,P00011,Toys,Brand_BOO_2,227.7,2,61.52,VIP20,455.4,393.88,4,3825.11,513.16,3311.95,374.25,3711.2
O0001825,C00835,2024-08-22,Ismailia,Male,Referral,Android,Cash,Standard,25,0.108,Processing,P00009,Beauty,Brand_TOY_2,958.28,2,228.84,WELCOME10,1916.56,1687.72,5,7076.4,1021.74,6054.66,653.9,6733.56
O0005059,C00728,2025-10-25,Luxor,Female,Organic,Web,Wallet,Standard,25,0.143,Delivered,P00167,Fashion,Brand_ELE_3,1082.29,1,0.0,,1082.29,1082.29,1,1082.29,0.0,1082.29,154.77,1262.06
O0004591,C00587,2025-08-21,Cairo,Male,Organic,iOS,Card,Pickup,0,0.124,Delivered,P00002,Office,Brand_BOO_2,743.1,2,100.47,RAMADAN15,1486.2,1385.73,4,6307.81,638.11,5669.7,703.04,6372.74
O0003052,C00012,2025-01-27,Luxor,Male,Email,Android,Cash,Standard,25,0.143,Delivered,P00016,Office,Brand_AUT_2,1210.45,3,0.0,FREESHIP,3631.35,3631.35,5,7794.36,0.0,7794.36,1114.59,8933.95
O0000729,C00328,2024-04-05,Cairo,Female,Organic,Tablet,Card,Standard,25,0.103,Processing,P00187,Home,Brand_BOO_1,440.18,3,0.0,,1320.54,1320.54,5,6679.0,0.0,6679.0,687.94,7391.94
O0001999,C00416,2024-09-12,Tanta,Female,Organic,iOS,Bank Transfer,Pickup,0,0.106,Delivered,P00128,Office,Brand_PET_1,395.01,2,0.0,,790.02,790.02,2,2978.43,0.0,2978.43,315.71,3294.14
O0002809,C00328,2024-12-26,Aswan,Female,Marketplace,iOS,Card,Express,55,0.135,Delivered,P00088,Fashion,Brand_TOY_2,966.55,3,0.0,,2899.65,2899.65,1,2899.65,0.0,2899.65,391.45,3346.1
O0000897,C00997,2024-04-26,Luxor,Female,Organic,Android,Card,Pickup,0,0.13,Returned,P00137,Grocery,Brand_HOM_3,1150.61,2,0.0,,2301.22,2301.22,5,14025.54,0.0,14025.54,1823.32,15848.86
O0005982,C00494,2026-02-25,Suez,Male,Social,iOS,Card,Standard,25,0.152,Delivered,P00209,Fashion,Brand_ELE_1,104.7,3,0.0,,314.1,314.1,3,4149.58,0.0,4149.58,630.74,4805.32
O0004648,C01119,2025-08-27,Aswan,Male,Organic,Android,Cash,Standard,25,0.134,Delivered,P00171,Home,Brand_AUT_3,962.87,1,0.0,,962.87,962.87,5,4799.8,62.74,4737.06,634.77,5396.83
O0003120,C00739,2025-02-05,Zagazig,Male,Referral,Android,Card,Express,55,0.155,Returned,P00075,Automotive,Brand_TOY_2,1268.49,1,0.0,,1268.49,1268.49,4,4190.58,0.0,4190.58,649.54,4895.12
O0001861,C00044,2024-08-26,Suez,Female,Organic,Android,Card,Express,55,0.125,Delivered,P00212,Automotive,Brand_AUT_3,1162.72,1,0.0,FREESHIP,1162.72,1162.72,2,2443.3,0.0,2443.3,305.41,2803.71
O0003275,C00570,2025-02-23,Luxor,Male,Social,iOS,Card,Standard,25,0.142,Delivered,P00028,Office,Brand_SPO_3,630.61,2,0.0,,1261.22,1261.22,2,2724.72,0.0,2724.72,386.91,3136.63
O0003828,C00782,2025-05-05,Alexandria,Male,Paid Search,Web,Wallet,Standard,25,0.159,Delivered,P00200,Pet,Brand_TOY_1,1367.74,3,0.0,,4103.22,4103.22,3,8907.78,0.0,8907.78,1416.34,10349.12
O0003288,C00062,2025-02-24,Ismailia,Female,Organic,Web,Card,Express,55,0.141,Delivered,P00096,Fashion,Brand_GRO_3,504.69,3,0.0,,1514.07,1514.07,1,1514.07,0.0,1514.07,213.48,1782.55
O0000813,C00449,2024-04-15,Ismailia,Female,Paid Search,iOS,Card,Standard,25,0.108,Canceled,P00067,Garden,Brand_HOM_3,92.9,3,0.0,,278.7,278.7,3,5142.79,0.0,5142.79,555.42,5723.21
O0003809,C01019,2025-05-03,Ismailia,Female,Referral,Android,Cash,Standard,25,0.118,Delivered,P00202,Garden,Brand_AUT_1,73.52,3,0.0,,220.56,220.56,2,1556.76,0.0,1556.76,183.7,1765.46
O0004379,C00771,2025-07-26,Port Said,Male,Email,Android,Wallet,Standard,25,0.137,Delivered,P00086,Automotive,Brand_HOM_3,704.94,3,0.0,,2114.82,2114.82,4,8920.35,0.0,8920.35,1222.09,10167.44
O0003589,C00913,2025-04-05,Zagazig,Male,Organic,Android,Card,Express,55,0.115,Delivered,P00130,Grocery,Brand_HOM_3,160.67,1,0.0,,160.67,160.67,5,8739.63,0.0,8739.63,1005.06,9799.69
O0000906,C00620,2024-04-27,Cairo,Female,Organic,Web,Card,Standard,25,0.142,Delivered,P00001,Home,Brand_HOM_2,465.4,3,0.0,,1396.2,1396.2,4,6659.02,0.0,6659.02,945.58,7629.6
O0005538,C00038,2025-12-29,Alexandria,Female,Social,iOS,Card,Standard,25,0.107,Delivered,P00191,Automotive,Brand_BEA_1,1005.21,2,0.0,,2010.42,2010.42,4,4982.28,0.0,4982.28,533.1,5540.38
O0005216,C00116,2025-11-13,Tanta,Male,Paid Search,iOS,Card,Standard,25,0.135,Delivered,P00018,Home,Brand_BOO_1,1181.45,3,638.7,,3544.35,2905.65,4,5522.5,638.7,4883.8,659.31,5568.11
O0000108,C00733,2024-01-17,Giza,Female,Paid Search,iOS,Card,Standard,25,0.147,Delivered,P00096,Fashion,Brand_GRO_3,504.69,2,0.0,,1009.38,1009.38,5,5243.74,0.0,5243.74,770.83,6039.57
O0004114,C01158,2025-06-17,Giza,Other,Organic,Android,Wallet,Pickup,0,0.142,Delivered,P00017,Toys,Brand_GRO_3,711.72,3,252.69,BUNDLE5,2135.16,1882.47,3,7941.27,903.42,7037.85,999.37,8037.22
O0005756,C00848,2026-01-27,Mansoura,Female,Paid Search,Web,Cash,Standard,25,0.104,Delivered,P00099,Grocery,Brand_PET_1,459.38,2,32.9,VIP20,918.76,885.86,4,5735.53,1189.67,4545.86,472.77,5043.63
O0002166,C00929,2024-10-01,Suez,Male,Paid Search,Android,Cash,Pickup,0,0.146,Delivered,P00078,Beauty,Brand_BOO_1,1207.0,3,0.0,,3621.0,3621.0,3,10582.38,0.0,10582.38,1545.03,12127.41
O0000624,C00614,2024-03-22,Alexandria,Male,Paid Search,Android,Card,Standard,25,0.103,Delivered,P00187,Home,Brand_BOO_1,440.18,1,59.29,RAMADAN15,440.18,380.89,1,440.18,59.29,380.89,39.23,445.12
O0004546,C01180,2025-08-15,Luxor,Male,Paid Search,Web,Card,Standard,25,0.142,Delivered,P00141,Pet,Brand_GAR_1,1398.23,1,0.0,,1398.23,1398.23,1,1398.23,0.0,1398.23,198.55,1621.78
O0000375,C00249,2024-02-20,,Other,Organic,iOS,Card,Pickup,0,0.1,Delivered,P00166,Office,Brand_HOM_2,1480.21,3,411.77,WELCOME10,4440.63,4028.86,4,9581.09,1344.02,8237.07,823.71,9060.78
O0000618,C00372,2024-03-21,Suez,Male,Referral,Web,Cash,Standard,25,0.104,Delivered,P00128,Office,Brand_PET_1,395.01,1,0.0,,395.01,395.01,5,5607.54,0.0,5607.54,583.18,6215.72
O0000317,C00374,2024-02-13,Tanta,Female,Organic,Web,Card,Express,55,0.115,Delivered,P00130,Grocery,Brand_HOM_3,160.67,1,17.45,RAMADAN15,160.67,143.22,5,533.56,373.58,159.98,18.4,233.38
O0001778,C01009,2024-08-16,Mansoura,Male,Email,Web,Card,Standard,25,0.12,Delivered,P00071,Office,Brand_OFF_3,1253.52,2,115.16,RAMADAN15,2507.04,2391.88,4,8078.82,592.54,7486.28,898.35,8409.63
O0005875,C00807,2026-02-12,Cairo,Male,Email,Tablet,Wallet,Standard,25,0.139,Processing,P00144,Sports,Brand_GAR_3,149.81,3,0.0,,449.43,449.43,5,7086.48,0.0,7086.48,985.02,8096.5
O0001519,C01074,2024-07-13,Luxor,Female,Referral,Android,Card,Standard,25,0.12,Delivered,P00117,Electronics,Brand_PET_2,160.74,1,0.0,,160.74,160.74,4,8136.07,0.0,8136.07,976.33,9137.4
O0000409,C00527,2024-02-24,Luxor,Male,Marketplace,Android,Wallet,Standard,25,0.108,Delivered,P00096,Fashion,Brand_GRO_3,504.69,2,0.0,,1009.38,1009.38,5,5499.43,0.0,5499.43,593.94,6118.37
O0003610,C00553,2025-04-08,Zagazig,Male,Social,iOS,Cash,Standard,25,0.116,Delivered,P00086,Automotive,Brand_HOM_3,704.94,2,0.0,,1409.88,1409.88,4,5494.64,227.01,5267.63,611.05,5903.68
O0003030,C00274,2025-01-25,Port Said,Male,Paid Search,iOS,Card,Pickup,0,0.124,Returned,P00113,Toys,Brand_FAS_3,1048.3,3,0.0,,3144.9,3144.9,2,3333.66,0.0,3333.66,413.37,3747.03
O0001539,C00894,2024-07-15,Mansoura,Female,Marketplace,Android,Card,Standard,25,0.121,Processing,P00003,Grocery,Brand_AUT_2,1001.04,3,505.99,WELCOME10,3003.12,2497.13,5,10030.34,1398.68,8631.66,1044.43,9701.09
O0001553,C00100,2024-07-18,Zagazig,Female,Social,Web,,Standard,25,0.106,Delivered,P00191,Automotive,Brand_BEA_1,1005.21,1,0.0,,1005.21,1005.21,3,3814.48,0.0,3814.48,404.33,4243.81
O0004124,C00609,2025-06-18,Luxor,Male,Paid Search,Android,Card,Pickup,0,0.107,Returned,P00047,Books,Brand_BOO_2,441.39,3,0.0,,1324.17,1324.17,4,8916.51,0.0,8916.51,954.07,9870.58
O0004288,C00861,2025-07-14,Cairo,Female,Organic,iOS,Wallet,Express,55,0.144,Canceled,P00160,Office,Brand_FAS_1,1099.93,2,0.0,,2199.86,2199.86,3,5032.34,0.0,5032.34,724.66,5812.0
O0001735,C00216,2024-08-11,Luxor,Female,Paid Search,iOS,Wallet,Express,55,0.143,Delivered,P00051,Office,Brand_FAS_2,101.99,1,0.0,,101.99,101.99,1,101.99,0.0,101.99,14.58,171.57
O0002187,C01029,2024-10-04,Aswan,Male,Paid Search,Android,Wallet,Standard,25,0.116,Delivered,P00082,Books,Brand_OFF_3,219.14,1,11.83,WELCOME10,219.14,207.31,1,219.14,11.83,207.31,24.05,256.36
O0004847,C00833,2025-09-24,Tanta,Female,Email,iOS,Card,Standard,25,0.138,Canceled,P00197,Sports,Brand_PET_2,231.67,3,36.69,BUNDLE5,695.01,658.32,2,4063.65,632.23,3431.42,473.54,3929.96
O0000087,C01085,2024-01-13,Luxor,Female,Paid Search,Android,Cash,Standard,25,0.159,Delivered,P00150,Electronics,Brand_OFF_1,1349.58,3,163.22,WELCOME10,4048.74,3885.52,4,11273.9,949.64,10324.26,1641.56,11990.82
O0003659,C00169,2025-04-14,Port Said,Female,Organic,Android,Card,Standard,25,0.111,Returned,P00135,Office,Brand_PET_2,709.66,2,0.0,,1419.32,1419.32,5,4255.84,0.0,4255.84,472.4,4753.24
O0002422,C01014,2024-11-06,Port Said,,Email,Android,Cash,Standard,25,0.16,Delivered,P00013,Automotive,Brand_ELE_1,1450.02,2,0.0,,2900.04,2900.04,3,6264.91,0.0,6264.91,1002.39,7292.3
O0003874,C00307,2025-05-13,Aswan,Female,Social,Android,Cash,Express,55,0.122,Delivered,P00058,Home,Brand_OFF_2,766.7,1,75.42,WELCOME10,766.7,691.28,5,8813.16,959.33,7853.83,958.17,8867.0
O0004768,C00209,2025-09-13,Luxor,Other,Social,iOS,Card,Standard,25,0.143,Delivered,P00048,Garden,Brand_SPO_1,247.35,3,0.0,,742.05,742.05,3,1737.37,0.0,1737.37,248.44,2010.81
O0003113,C01101,2025-02-04,Mansoura,Female,Organic,Web,Wallet,Standard,25,0.125,Returned,P00173,Office,Brand_SPO_2,890.62,3,0.0,,2671.86,2671.86,5,9078.65,301.49,8777.16,1097.14,9899.3
O0002988,C00302,2025-01-19,Giza,Female,Marketplace,Android,Cash,Standard,25,0.141,Delivered,P00011,Toys,Brand_BOO_2,227.7,3,0.0,,683.1,683.1,5,11520.75,0.0,11520.75,1624.43,13170.18
O0003226,C00671,2025-02-18,Port Said,Male,Paid Search,Android,Cash,Standard,25,0.131,Delivered,P00131,Toys,Brand_TOY_2,931.93,2,0.0,,1863.86,1863.86,3,2971.72,0.0,2971.72,389.3,3386.02
O0003978,C01114,2025-05-28,Zagazig,Male,Organic,iOS,Card,Standard,25,0.122,Delivered,P00164,Sports,Brand_BEA_3,729.47,1,0.0,,729.47,729.47,1,729.47,0.0,729.47,89.0,843.47
O0002972,C00410,2025-01-15,Alexandria,Female,Social,Android,Card,Pickup,0,0.111,Delivered,P00168,Beauty,Brand_OFF_3,1427.77,1,0.0,,1427.77,1427.77,2,5018.08,0.0,5018.08,557.01,5575.09
O0003561,C00595,2025-04-01,Zagazig,Male,Organic,Tablet,Wallet,Standard,25,0.107,Delivered,P00059,Automotive,Brand_ELE_3,1315.01,1,0.0,,1315.01,1315.01,2,5151.38,0.0,5151.38,551.2,5727.58
O0000586,C00689,2024-03-18,Port Said,Male,Marketplace,Android,Cash,Standard,25,0.152,Delivered,P00038,Office,Brand_HOM_1,175.81,2,0.0,,351.62,351.62,5,3465.52,0.0,3465.52,526.76,4017.28
O0000349,C01100,2024-02-17,Giza,Male,Paid Search,Web,Card,Standard,25,0.126,Delivered,P00175,Automotive,Brand_AUT_2,38.21,2,0.0,,76.42,76.42,3,3863.26,0.0,3863.26,486.77,4375.03
O0003165,C00643,2025-02-12,Mansoura,Male,Paid Search,Android,Wallet,Express,55,0.129,Delivered,P00118,Home,Brand_FAS_3,1094.06,3,266.54,VIP20,3282.18,3015.64,4,7627.62,779.48,6848.14,883.41,7786.55
O0003981,C00030,2025-05-29,Giza,Male,Email,Android,Card,Standard,25,0.148,Delivered,P00067,Garden,Brand_HOM_3,92.9,2,0.0,,185.8,185.8,4,6836.8,0.0,6836.8,1011.85,7873.65
O0004456,C01071,2025-08-05,Aswan,Female,Email,Tablet,Card,Standard,25,0.136,Delivered,P00069,Electronics,Brand_TOY_2,795.15,3,0.0,,2385.45,2385.45,3,6680.1,0.0,6680.1,908.49,7613.59
O0004149,C00429,2025-06-22,Ismailia,Female,Organic,iOS,Card,Pickup,0,0.132,Delivered,P00155,Books,Brand_GAR_2,253.27,1,0.0,,253.27,253.27,3,1768.1,0.0,1768.1,233.39,2001.49
O0004719,C00686,2025-09-06,Mansoura,Female,Organic,Android,Bank Transfer,Standard,25,0.153,Processing,P00079,Toys,Brand_FAS_2,1173.63,3,0.0,,3520.89,3520.89,5,10792.25,0.0,10792.25,1651.21,12468.46
O0005363,C00601,2025-12-04,Alexandria,Male,Marketplace,Android,Card,Express,55,0.156,Delivered,P00050,Office,Brand_GRO_1,51.3,3,0.0,,153.9,153.9,5,8770.81,0.0,8770.81,1368.25,10194.06
O0002028,C00793,2024-09-15,Ismailia,Male,Paid Search,Web,Cash,Standard,25,0.102,Delivered,P00010,Home,Brand_BEA_1,176.73,1,0.0,,176.73,176.73,3,4804.17,0.0,4804.17,490.03,5319.2
O0001501,C00284,2024-07-12,Mansoura,Female,Email,Android,Card,Standard,25,0.141,Delivered,P00143,Fashion,Brand_BEA_3,193.31,2,0.0,,386.62,386.62,4,7810.05,0.0,7810.05,1101.22,8936.27
O0005826,C00916,2026-02-05,Mansoura,Male,Paid Search,Android,Cash,Express,55,0.117,Canceled,P00150,Electronics,Brand_OFF_1,1349.58,2,0.0,,2699.16,2699.16,4,4315.45,0.0,4315.45,504.91,4875.36
O0004004,C00975,2025-06-01,Mansoura,Female,Social,Android,Card,Standard,25,0.13,Delivered,P00031,Books,Brand_BEA_1,984.86,1,71.26,RAMADAN15,984.86,913.6,2,1081.76,89.82,991.94,128.95,1145.89
O0001161,C01074,2024-05-28,Suez,Female,Paid Search,Web,Card,Standard,25,0.138,Delivered,P00100,Home,Brand_OFF_1,1424.31,2,0.0,,2848.62,2848.62,4,5628.92,0.0,5628.92,776.79,6430.71
O0004719,C00686,2025-09-06,Mansoura,Female,Organic,Android,Bank Transfer,Standard,25,0.153,Processing,P00218,Home,Brand_PET_1,766.71,2,0.0,,1533.42,1533.42,5,10792.25,0.0,10792.25,1651.21,12468.46
O0002811,C00008,2024-12-26,Cairo,Male,Organic,iOS,Wallet,Pickup,0,0.154,Delivered,P00099,Grocery,Brand_PET_1,459.38,1,0.0,,459.38,459.38,4,6202.61,0.0,6202.61,955.2,7157.81
O0004536,C01008,2025-08-15,Cairo,Female,Paid Search,iOS,Cash,Pickup,0,0.137,Canceled,P00014,Office,Brand_OFF_1,902.14,3,0.0,,2706.42,2706.42,2,5038.42,0.0,5038.42,690.26,5728.68
O0004746,C00815,2025-09-10,Ismailia,Male,Email,Android,Wallet,Standard,25,0.144,Delivered,P00149,Office,Brand_ELE_1,513.78,3,0.0,,1541.34,1541.34,2,2670.63,0.0,2670.63,384.57,3080.2
O0001485,C01058,2024-07-10,Tanta,Male,Referral,iOS,Card,Standard,25,0.116,Delivered,P00192,Grocery,Brand_BEA_3,982.19,2,0.0,,1964.38,1964.38,5,5914.04,0.0,5914.04,686.03,6625.07
O0004795,C01065,2025-09-18,Mansoura,Male,Organic,Android,Cash,Standard,25,0.106,Canceled,P00139,Sports,Brand_HOM_1,748.39,2,0.0,FREESHIP,1496.78,1496.78,3,4100.86,0.0,4100.86,434.69,4560.55
O0002295,C00511,2024-10-20,Ismailia,Female,Marketplace,Android,Card,Standard,25,0.159,Delivered,P00035,Garden,Brand_GRO_3,370.26,3,0.0,,1110.78,1110.78,5,6597.56,372.62,6224.94,989.77,7239.71
O0003665,C00715,2025-04-15,Mansoura,Male,Organic,Android,Bank Transfer,Standard,25,0.157,Processing,P00114,Books,Brand_OFF_3,1293.86,2,436.49,BUNDLE5,2587.72,2151.23,5,6412.89,872.5,5540.39,869.84,6435.23
O0002044,C00498,2024-09-17,Ismailia,Female,Social,Android,Wallet,Standard,25,0.103,Delivered,P00127,Electronics,Brand_PET_3,1420.12,3,0.0,,4260.36,4260.36,4,9401.34,0.0,9401.34,968.34,10394.68
O0004609,C00435,2025-08-23,Port Said,Male,Organic,iOS,Card,Standard,25,0.123,Processing,P00028,Office,Brand_SPO_3,630.61,1,63.27,,630.61,567.34,3,5021.53,63.27,4958.26,609.87,5593.13
O0004638,C00288,2025-08-26,Tanta,Male,Social,Android,Card,Standard,25,0.13,Canceled,P00092,Office,Brand_AUT_1,637.0,2,247.09,,1274.0,1026.91,5,7314.12,247.09,7067.03,918.71,8010.74
O0004848,C00882,2025-09-24,Ismailia,Male,Email,Android,Cash,Standard,25,0.148,Processing,P00017,Toys,Brand_GRO_3,711.72,3,0.0,,2135.16,2135.16,3,6182.88,0.0,6182.88,915.07,7122.95
O0000762,C00923,2024-04-09,Aswan,Female,Social,Web,Card,Express,55,0.143,Delivered,P00083,Home,Brand_ELE_1,813.38,2,107.53,BUNDLE5,1626.76,1519.23,4,4919.44,453.34,4466.1,638.65,5159.75
O0005594,C00505,2026-01-04,Mansoura,Male,Email,Tablet,Wallet,Standard,25,0.141,Delivered,P00101,Office,Brand_FAS_3,1376.2,1,0.0,,1376.2,1376.2,2,2665.41,0.0,2665.41,375.82,3066.23
O0003665,C00715,2025-04-15,Mansoura,Male,Organic,Android,Bank Transfer,Standard,25,0.157,Processing,P00165,Books,Brand_ELE_2,577.01,2,74.3,BUNDLE5,1154.02,1079.72,5,6412.89,872.5,5540.39,869.84,6435.23
O0002354,C00164,2024-10-28,Mansoura,Male,Organic,Android,Cash,Standard,25,0.147,Delivered,P00171,Home,Brand_AUT_3,962.87,2,0.0,,1925.74,1925.74,2,3839.18,0.0,3839.18,564.36,4428.54
O0003334,C00198,2025-03-01,Alexandria,Male,Social,Android,Wallet,Standard,25,0.132,Returned,P00160,Office,Brand_FAS_1,1099.93,2,93.98,RAMADAN15,2199.86,2105.88,2,2513.2,188.92,2324.28,306.8,2656.08
O0003856,C00941,2025-05-09,Luxor,Male,Organic,iOS,Card,Express,55,0.1,Canceled,P00209,Fashion,Brand_ELE_1,104.7,2,0.0,,209.4,209.4,5,3528.94,0.0,3528.94,352.89,3936.83
O0000062,C00528,2024-01-08,Tanta,Female,Marketplace,Android,Card,Standard,25,0.114,Delivered,P00145,Pet,Brand_HOM_2,993.64,1,0.0,,993.64,993.64,3,4241.68,0.0,4241.68,483.55,4750.23
O0002934,C01056,2025-01-10,Ismailia,Male,Paid Search,Android,Wallet,Standard,25,0.15,Delivered,P00007,Home,Brand_OFF_3,56.79,2,0.0,,113.58,113.58,4,4793.68,0.0,4793.68,719.05,5537.73
O0003535,C00401,2025-03-27,Aswan,Male,Social,Android,Card,Express,55,0.147,Delivered,P00113,Toys,Brand_FAS_3,1048.3,3,0.0,,3144.9,3144.9,4,6739.4,0.0,6739.4,990.69,7785.09
O0001785,C00388,2024-08-16,Tanta,Male,Referral,Android,Cash,Standard,25,0.127,Delivered,P00162,Grocery,Brand_PET_1,1405.49,3,212.56,VIP20,4216.47,4003.91,3,7366.27,401.79,6964.48,884.49,7873.97
O0002126,C00742,2024-09-26,Alexandria,Male,Paid Search,Android,Bank Transfer,Standard,25,0.127,Returned,P00118,Home,Brand_FAS_3,1094.06,1,0.0,,1094.06,1094.06,5,7787.82,0.0,7787.82,989.05,8801.87
O0004558,C00119,2025-08-17,Suez,Male,Email,Android,Wallet,Standard,25,0.141,Delivered,P00051,Office,Brand_FAS_2,101.99,3,0.0,,305.97,305.97,4,6708.15,0.0,6708.15,945.85,7679.0
O0002289,C00810,2024-10-19,Tanta,Female,Marketplace,Android,Cash,Express,55,0.147,Processing,P00082,Books,Brand_OFF_3,219.14,2,0.0,,438.28,438.28,5,5132.38,0.0,5132.38,754.46,5941.84
O0001792,C00085,2024-08-17,Port Said,,Email,iOS,Cash,Pickup,0,0.155,Delivered,P00095,Garden,Brand_BEA_3,562.26,1,104.89,RAMADAN15,562.26,457.37,3,2198.26,295.51,1902.75,294.93,2197.68
O0003343,C00508,2025-03-03,Aswan,Female,Organic,iOS,Cash,Standard,25,0.128,Delivered,P00053,Sports,Brand_HOM_3,99.01,2,13.39,WELCOME10,198.02,184.63,4,8139.67,664.17,7475.5,956.86,8457.36
O0003702,C00399,2025-04-20,Luxor,Male,Marketplace,Android,Card,Standard,25,0.135,Returned,P00034,Toys,Brand_FAS_3,386.8,2,0.0,,773.6,773.6,5,8521.94,0.0,8521.94,1150.46,9697.4
O0004357,C01165,2025-07-23,Port Said,Male,Referral,Android,Card,Pickup,0,0.152,Processing,P00123,Grocery,Brand_GRO_2,1205.31,1,0.0,FREESHIP,1205.31,1205.31,4,5817.34,0.0,5817.34,884.24,6701.58
O0001946,C00891,2024-09-06,Giza,Male,Organic,Android,Wallet,Standard,25,0.103,Delivered,P00205,Books,Brand_BOO_1,916.77,3,0.0,,2750.31,2750.31,5,9583.0,0.0,9583.0,987.05,10595.05
O0003485,C00707,2025-03-21,Port Said,Other,Organic,Web,Cash,Standard,25,0.11,Delivered,P00121,Books,Brand_GRO_2,223.36,2,0.0,,446.72,446.72,2,1240.22,0.0,1240.22,136.42,1401.64
O0002778,C00945,2024-12-22,Luxor,Male,Organic,iOS,Card,Standard,25,0.107,Processing,P00209,Fashion,Brand_ELE_1,104.7,1,0.0,,104.7,104.7,5,7113.6,0.0,7113.6,761.16,7899.76
O0001006,C00230,2024-05-08,Ismailia,Male,Social,Android,Cash,Standard,25,0.101,Delivered,P00066,Fashion,Brand_PET_1,636.07,2,133.34,RAMADAN15,1272.14,1138.8,5,6860.26,887.55,5972.71,603.24,6600.95
O0000695,C00634,2024-03-31,Aswan,Female,Paid Search,Android,Wallet,Standard,25,0.124,Delivered,P00103,Office,Brand_GRO_2,505.97,1,0.0,,505.97,505.97,2,1272.68,0.0,1272.68,157.81,1455.49
O0002918,C01067,2025-01-09,Zagazig,Male,Organic,iOS,Card,Standard,25,0.113,Canceled,P00194,Sports,Brand_HOM_2,1347.61,1,0.0,,1347.61,1347.61,5,7231.55,0.0,7231.55,817.17,8073.72
